AutoComplete,ButtonSelector,CheckboxSelector,CheckboxSwitch,ColorSelector,DateRangeSelector,DateSelector,DateTimeSelector,MonthSelector,MultipleSelector,NumberInput,Pagination,ParagraphInput,PasswordInput,PhoneNUmberInput,RadioSelector,RatingSlider,S3UploadButton,S3UploadPhoto,Selector,Switch,TextArea,TextInput,TitleInput,WeekSelector
0.006119449157267809,-0.021327435970306396,-0.01799733377993107,-0.007246713154017925,-0.0147498594596982,-0.017422394827008247,-0.02462882362306118,-0.018003644421696663,-0.02741476148366928,-0.012243540957570076,0.000708752078935504,-0.015920400619506836,-3.0322484235512093e-05,0.009160075336694717,-0.003902699099853635,-0.023525552824139595,0.013778207823634148,-0.0021191700361669064,-0.007967275567352772,0.0016094045713543892,0.013851617462933064,0.009294874034821987,0.007847343571484089,0.0006842156290076673,-0.02568703517317772
-0.0013613254996016622,0.021964287385344505,0.005177804734557867,0.007444286718964577,0.0002924735308624804,0.0061704316176474094,0.008842989802360535,0.010505776852369308,0.0021855421364307404,-0.003369635436683893,0.03653552383184433,0.018122447654604912,0.04063291475176811,0.021294640377163887,0.021934829652309418,0.008964458480477333,0.006766397040337324,0.014248472638428211,0.00365081918425858,0.00782751850783825,0.010367424227297306,0.014214050024747849,0.03723448887467384,0.021350320428609848,0.009902145713567734
-0.03213666379451752,-0.016996849328279495,-0.021739637479186058,-0.016977207735180855,-0.007943833246827126,-0.013531957753002644,-0.011583586223423481,-0.013228955678641796,-0.00933629646897316,-0.01149828266352415,-0.018185289576649666,-0.018122447654604912,-0.03643149510025978,-0.014872446656227112,-0.01781623624265194,-0.009533965960144997,-0.029113037511706352,-0.015218406915664673,-0.028011122718453407,-0.027072833850979805,-0.023246875032782555,-0.03748607262969017,-0.043416816741228104,-0.02710331603884697,-0.013843013904988766
-0.006800546310842037,-0.02537497878074646,-0.024696342647075653,-0.029381999745965004,-0.02671070396900177,-0.004799616057425737,-0.008207172155380249,-0.0021591961849480867,0.00023318637977354228,-0.013102363795042038,-0.016315901651978493,-0.02284112386405468,-0.02244594506919384,-0.005019451025873423,-0.006473498418927193,-0.006851659156382084,-0.03026297502219677,0.005662504117935896,0.014684783294796944,-0.017275994643568993,-0.02113223262131214,-0.019091419875621796,-0.014781389385461807,-0.02419889159500599,0.0006603809888474643
0.02949567511677742,-0.00796771515160799,0.001306056627072394,0.022495152428746223,0.027959516271948814,0.006551017984747887,0.006062198430299759,0.0025643878616392612,0.00934336893260479,0.00972385611385107,0.015147535130381584,-0.01482621394097805,-1.4065248251426965e-05,0.0022173465695232153,0.01983567513525486,0.0035031698644161224,-0.007439530920237303,0.007971221581101418,0.03023897111415863,-0.0005643136100843549,-0.0027958694845438004,-0.00711399270221591,-0.009280520491302013,0.0003272714966442436,0.002134636975824833
0.003996232990175486,0.01331726461648941,0.010191347450017929,-0.010619575157761574,0.010163943283259869,0.018634634092450142,0.02823910117149353,0.021230574697256088,0.013686161488294601,0.009255407378077507,0.010852067731320858,-0.006318921688944101,0.013942385092377663,0.011208416894078255,0.014680791646242142,0.012254942208528519,-0.00011229852680116892,-0.027445044368505478,-0.011845634318888187,0.016195354983210564,-0.020181352272629738,0.0012681161751970649,0.005019630305469036,0.020610250532627106,0.011065843515098095
-0.027271684259176254,-0.016133561730384827,-0.027153121307492256,-0.015495406463742256,-0.015082876197993755,-0.014617333188652992,-0.02372260019183159,-0.020982349291443825,-0.02607090026140213,-0.031570591032505035,-0.014020404778420925,-0.013985059224069118,-0.008402841165661812,-0.010180866345763206,0.003331410465762019,-0.024594256654381752,-0.028103336691856384,0.004433009773492813,0.0003139280015602708,-0.022949345409870148,-0.022125687450170517,0.003793897107243538,-0.004798331297934055,0.011729410849511623,-0.025615643709897995
-0.020849911496043205,-0.015355188399553299,-0.01784021407365799,-0.01865658164024353,-0.01852404698729515,-0.012481821700930595,-0.017671363428235054,-0.012659497559070587,-0.017201418057084084,-0.01873794198036194,-0.025910258293151855,-0.008698775433003902,-0.021726522594690323,-0.030447956174612045,-0.0233298372477293,-0.004777529276907444,-0.027528367936611176,-0.02855158969759941,-0.016681695356965065,-0.017219118773937225,-0.030399758368730545,-0.02066611312329769,-0.0388643741607666,-0.009278801269829273,-0.02031831629574299
-0.015331635251641273,-0.0034796837717294693,0.011162632144987583,-8.858833461999893e-05,0.016331687569618225,0.018846070393919945,0.018270639702677727,0.022179672494530678,0.0200588908046484,0.0035772433038800955,0.009113263338804245,0.004653708077967167,0.0023668960202485323,-0.003680930705741048,0.0021921542938798666,0.012402592226862907,-0.007278259377926588,0.006929566618055105,0.0016887161182239652,-0.009199644438922405,-0.004378303419798613,-0.0005974778323434293,-0.008015953004360199,-0.0014365037204697728,0.01776246353983879
-0.0020571912173181772,0.0018964011687785387,0.0123410290107131,0.01021737139672041,0.01368836872279644,-0.005366971716284752,0.0004017257015220821,-0.001921921968460083,0.00522337481379509,0.003144283313304186,0.010281629860401154,0.0064727915450930595,0.0026186935137957335,-0.006243047770112753,0.006612998899072409,0.019306983798742294,-0.00649293651804328,0.020491572096943855,0.018692193552851677,0.0037822341546416283,-0.00831664726138115,0.010012543760240078,0.00259938882663846,0.021727336570620537,0.0013912621652707458
-0.033721257001161575,-0.047013767063617706,-0.036851685494184494,-0.03446245938539505,-0.04498498886823654,-0.03788948059082031,-0.039786145091056824,-0.037788670510053635,-0.04144749790430069,-0.03687967732548714,-0.02960779517889023,-0.032223764806985855,-0.014417203143239021,-0.029798975214362144,-0.02626599557697773,-0.031217409297823906,-0.017557574436068535,-0.04598308727145195,-0.032276637852191925,-0.025153277441859245,-0.025134440511465073,-0.015328877605497837,-0.01784445159137249,-0.03256307914853096,-0.03435409069061279
-0.009806408546864986,-0.0063932775519788265,-0.013362307101488113,-0.015735317021608353,0.003163657383993268,0.009028352797031403,-0.0037710601463913918,-0.005015613976866007,-0.0059554255567491055,-0.0032063883263617754,-0.009745555929839611,0.0011078629177063704,-0.011503546498715878,0.0012768333544954658,0.018267953768372536,0.011137021705508232,0.011029577814042568,-0.002030373318120837,0.01801297254860401,0.006785981822758913,-0.0016001740004867315,-0.0066680614836514,-0.0038569308817386627,-0.007526371628046036,-0.00010647527960827574
0.002220515627413988,-0.007401625160127878,0.0094914510846138,0.010690136812627316,0.0001107345160562545,0.019804583862423897,0.002102950820699334,0.01269600074738264,0.008218769915401936,-0.0057633365504443645,-0.017126886174082756,-0.00936212483793497,-0.008035936392843723,-0.01246581505984068,-0.003391196485608816,0.0028422607574611902,0.006927669048309326,0.017732039093971252,-0.010629827156662941,-0.008730419911444187,-0.0038851231802254915,-0.00885591097176075,-0.019755354151129723,-0.0032133697532117367,0.0017134209629148245
0.01661043055355549,0.02632318064570427,0.035823266953229904,0.03169643133878708,0.0381026454269886,0.03464744985103607,0.03224402666091919,0.04027092456817627,0.033073123544454575,0.029781971126794815,0.03348402678966522,0.025795424357056618,0.005539543926715851,0.01972627267241478,0.010801342315971851,0.036139074712991714,0.03418958932161331,0.017281224951148033,0.008544614538550377,0.019380394369363785,-0.005772689823061228,0.017154406756162643,0.0040079765021800995,0.022886313498020172,0.0313556045293808
-0.014539338648319244,-0.0009588147513568401,-0.008898681960999966,-0.01542484387755394,-0.011586201377213001,-0.010205351747572422,-0.02369336597621441,-0.014864322729408741,-0.004264989867806435,-0.013691472820937634,-0.01162868831306696,-0.01626233197748661,-0.0045683253556489944,-0.007003570441156626,-0.006782392971217632,0.005206417292356491,-0.0035479762591421604,-0.007315490860491991,-0.027698678895831108,-0.009441366419196129,-0.02309075929224491,0.0027975200209766626,-0.004394371993839741,0.0028119166381657124,-0.010166297666728497
-0.011119953356683254,-0.0218510702252388,-0.02146824821829796,-0.027053454890847206,-0.004981372971087694,-0.009641519747674465,-0.008462960831820965,-0.0020369086414575577,-0.005453245714306831,-0.0076371305622160435,-0.002745662583038211,0.004564805421978235,-0.01489202119410038,-0.0011382491793483496,-0.011844276450574398,-0.02134595811367035,-0.01473882608115673,-0.02531392127275467,-0.024044465273618698,-0.021058227866888046,-0.015554685145616531,-0.0334726944565773,-0.020050419494509697,-0.010409851558506489,-0.018976137042045593
-0.041477423161268234,-0.039484769105911255,-0.03945130109786987,-0.025303518399596214,-0.030332259833812714,-0.03774852305650711,-0.04493115842342377,-0.03930722922086716,-0.044842515140771866,-0.044488415122032166,-0.03865233063697815,-0.02585013397037983,-0.03329481929540634,-0.0382627509534359,-0.028192434459924698,-0.04134197533130646,-0.01581864431500435,-0.017267564311623573,-0.022319240495562553,-0.03830578550696373,-0.018577629700303078,-0.029069125652313232,-0.028649479150772095,-0.039377305656671524,-0.03506801649928093
-0.022559605538845062,-0.045796673744916916,-0.03819434344768524,-0.03336169570684433,-0.031830836087465286,-0.019438093528151512,-0.0314839668571949,-0.03965766355395317,-0.03672276437282562,-0.025892429053783417,-0.031284745782613754,-0.02330615185201168,-0.024719316512346268,-0.022335711866617203,-0.021443255245685577,-0.029698725789785385,-0.02528458833694458,-0.022882254794239998,-0.012334674596786499,-0.042258646339178085,-0.028497999534010887,-0.01638796366751194,-0.028733784332871437,-0.023710165172815323,-0.040779419243335724
0.006175049114972353,-0.0036760461516678333,-0.004952837713062763,-0.004861718975007534,0.015776660293340683,0.0033565599005669355,-0.007238827645778656,0.0030243347864598036,0.0018389674369245768,0.008155263029038906,-0.0016348548233509064,-0.003696295665577054,-0.0012463973835110664,-0.003200956154614687,0.019224530085921288,0.014736867509782314,-0.00512563344091177,-0.005126308184117079,-0.0062963892705738544,-0.0031494919676333666,-0.019344011321663857,-0.014311597682535648,0.002903236309066415,-0.008713276125490665,-0.0020828773267567158
0.0005746756796725094,0.002234285930171609,0.008413040079176426,0.0009173054713755846,0.020022621378302574,-0.0035010415595024824,-0.0005134050152264535,0.007965115830302238,0.016833625733852386,0.012548742815852165,-0.006398527882993221,-0.0038022948428988457,-0.009086291305720806,-0.006675700657069683,0.005204705987125635,0.0033133344259113073,-0.0048416550271213055,-0.0007923407829366624,-0.0013329734792932868,-0.004852208308875561,-0.0021891517098993063,0.0006776060326956213,-0.0015903692692518234,-0.006835174281150103,0.015035268850624561
-0.02706318534910679,-0.01528442744165659,-0.023853609338402748,-0.022170567885041237,-0.012599127367138863,-0.008260132744908333,-0.006376453675329685,-0.005647128447890282,-0.004774242639541626,0.0024611293338239193,-0.01084519550204277,-0.000573165190871805,-0.014582670293748379,-0.028311731293797493,-0.013485071249306202,-0.021402206271886826,0.001640763715840876,-0.011646043509244919,-0.006143564358353615,-0.012818360701203346,-0.020578734576702118,-0.004964465741068125,-0.01109306700527668,-0.015276161022484303,0.0074105458334088326
0.003641784656792879,-0.00941124465316534,0.011105498299002647,0.011275800876319408,-0.0009973152773454785,0.008105078712105751,0.002660205354914069,-0.0006360776606015861,-0.008876554667949677,-0.003502717474475503,0.013951676897704601,-0.017342841252684593,0.017179781571030617,0.007503825705498457,0.0113460598513484,0.004014671314507723,-0.011639605276286602,0.0019688985776156187,-0.008279718458652496,-0.0021648313850164413,0.0010094224708154798,0.012109813280403614,0.009519383311271667,0.022299842908978462,0.0028824738692492247
-0.0037217093631625175,-0.014435292221605778,-0.002380004618316889,0.0011713284766301513,-0.02141019143164158,-0.01200256496667862,-0.009201094508171082,-0.012009730562567711,-0.016890209168195724,-3.4351782232988626e-05,-0.019875984638929367,-0.021418681368231773,-0.01087765023112297,-0.0033970021177083254,-0.014375218190252781,-0.015060290694236755,0.003838966367766261,-0.01620200276374817,-0.0035047864075750113,-0.006839302834123373,-0.006127495784312487,-0.0008787975530140102,-0.016959255561232567,-0.021252574399113655,-0.016634462401270866
-0.005181203130632639,0.00683907326310873,0.007684576325118542,0.012912838719785213,-0.0023571329656988382,0.0008889157325029373,0.00037865902413614094,-0.0026958012022078037,0.0068890550173819065,0.004734169226139784,0.007628749590367079,0.015045051462948322,-0.0012419010745361447,0.003393622115254402,0.013272498734295368,0.019447602331638336,0.012971850112080574,-0.003510889131575823,0.002443501725792885,0.008637997321784496,0.03601988032460213,0.002139075193554163,0.009329698048532009,0.008503822609782219,0.011365692131221294
0.020988911390304565,-0.0015399414114654064,0.00792025588452816,0.022706838324666023,-0.00952566135674715,-0.016421593725681305,-0.008017157204449177,-0.00602311734110117,-0.008982649073004723,-0.007594544440507889,0.019436130300164223,-0.0004107469867449254,0.016402805224061012,0.0037789535708725452,0.006440283730626106,-0.01315490435808897,0.009227543137967587,0.005150214768946171,0.002781414659693837,0.004375874064862728,0.008011514320969582,0.01875697262585163,0.017788249999284744,0.014731581322848797,-0.0015991928521543741
0.0015229122946038842,0.0006585217779502273,0.006213365588337183,-0.006128306034952402,-0.0025219067465513945,-0.01005029771476984,-0.006171822547912598,-0.0015358948148787022,-0.007914632558822632,0.004741266835480928,-0.016068482771515846,0.003983519040048122,0.005179833620786667,-0.01769821159541607,-0.01474722009152174,0.0001842328201746568,0.0025189928710460663,-0.008469849824905396,-0.01411423645913601,0.015555503778159618,-0.003661595517769456,-0.0026268120855093002,0.005479792598634958,-0.003833003807812929,-0.010873083956539631
-0.004548755940049887,-0.015341036021709442,-0.005870559252798557,-0.008227524347603321,-0.016761833801865578,-0.0014571521896868944,-0.008148705586791039,-0.00835935678333044,-0.006747595965862274,-0.019575471058487892,0.0005541152786463499,0.0017917287768796086,-0.005708607845008373,0.013926018960773945,0.0073204669170081615,-0.02148657664656639,-0.021582353860139847,-0.023319408297538757,-0.019914792850613594,-0.003021521493792534,-0.003562249941751361,-0.008047660812735558,-0.0008136262185871601,-0.014927071519196033,-0.004483451601117849
-0.028230780735611916,-0.023308752104640007,-0.01011278759688139,-0.007214960176497698,-0.008949820883572102,-0.018747400492429733,-0.015347338281571865,-0.006194684654474258,-0.01919599063694477,-0.017006101086735725,-0.03458366543054581,-0.008992837741971016,-0.019237326458096504,-0.03639693558216095,-0.00896790437400341,-0.008978520520031452,-0.003197385696694255,-0.027567993849515915,-0.022047551348805428,-0.006679339800029993,0.0036332111340016127,-0.014409144409000874,-0.026021989062428474,-0.026893863454461098,-0.017648236826062202
-0.0030788369476795197,-0.00213875831104815,0.0010703771840780973,0.009151886217296124,0.004447158891707659,0.005874420050531626,0.002243634546175599,0.014433578588068485,0.00721087446436286,-0.003133636899292469,0.008288533426821232,0.006253954488784075,-0.007107882294803858,-0.0016985010588541627,0.013843786902725697,0.008394951932132244,0.013469688594341278,0.006325065158307552,0.019004635512828827,-0.0026607164181768894,0.01428448036313057,-0.013928375206887722,-0.013165553100407124,-0.015262197703123093,0.0037945136427879333
-0.016846729442477226,-0.013515396043658257,-0.010291333310306072,-0.0058707548305392265,-0.016220683231949806,0.0005788083653897047,-0.007571353577077389,-0.003261609235778451,-0.0063833389431238174,-0.029356108978390694,-0.00026438600616529584,0.009430511854588985,0.0038453068118542433,0.0014373882440850139,0.008071113377809525,-0.008289488032460213,0.007334353867918253,-0.008804544806480408,0.0047851200215518475,-0.031366948038339615,-0.00425766920670867,0.0050411103293299675,-0.017928756773471832,-0.005721578374505043,-0.006568113807588816
-0.007589368149638176,0.0011206810595467687,-0.00497426325455308,0.0034169629216194153,-0.012182856909930706,-0.016252445057034492,-0.02332795411348343,-0.025406602770090103,-0.016366809606552124,-0.016991905868053436,-0.00859780702739954,-0.005170026794075966,-0.010999951511621475,-0.01108673308044672,-0.012488637119531631,-0.029501859098672867,-0.0013971033040434122,-0.03737662732601166,-0.03795493394136429,-0.01006699912250042,0.0033138860017061234,-0.0026215864345431328,-0.0043732961639761925,-0.019953962415456772,-0.021417761221528053
-0.0227959044277668,-0.033654045313596725,-0.034423474222421646,-0.03420843929052353,-0.03466147556900978,-0.030136797577142715,-0.028560664504766464,-0.02454511448740959,-0.030866362154483795,-0.03500588238239288,-0.025058036670088768,-0.015072406269609928,-0.032805610448122025,-0.020780865103006363,-0.03156702220439911,-0.018196092918515205,-0.014907109551131725,-0.034644417464733124,-0.025796856731176376,-0.030883505940437317,-0.024055831134319305,-0.025236906483769417,-0.03349698707461357,-0.00620332220569253,-0.03072734922170639
0.00986200850456953,0.003920172341167927,-0.0010819826275110245,-0.0005115742096677423,0.0028445166535675526,0.022130388766527176,0.013958768919110298,0.0029531526379287243,0.011436962522566319,0.005688810721039772,0.012618363834917545,0.009861347265541553,0.008503559976816177,0.011289539746940136,0.027169428765773773,0.005048220977187157,0.022662172093987465,0.01328536868095398,0.029641255736351013,0.004016846418380737,0.026383357122540474,0.005532331299036741,0.006298248656094074,0.03306576609611511,0.007285608910024166
0.008068915456533432,-0.0022165956906974316,0.01424074824899435,-0.008375704288482666,0.0007124299881979823,-8.391399751417339e-05,0.013154861517250538,0.0060961246490478516,0.002021095948293805,0.014607077464461327,0.0009913938120007515,0.015482725575566292,0.0036564588081091642,-0.018806885927915573,0.001874956302344799,-0.012170570902526379,0.013799243606626987,-0.0025085099041461945,0.004530411679297686,-0.0003803562431130558,-0.01448317151516676,0.02012263610959053,0.011360031552612782,0.006960846483707428,0.004130058456212282
0.02428319677710533,0.024596605449914932,0.017883066087961197,0.01967267319560051,0.029804984107613564,0.03622617945075035,0.03256558999419212,0.039599258452653885,0.027626950293779373,0.012101586908102036,0.023669742047786713,-0.0023388215340673923,0.02581283636391163,0.007199616637080908,0.012701209634542465,0.014638434164226055,0.005304434802383184,0.007506745867431164,0.011098490096628666,0.01839928887784481,0.011587956920266151,0.020261988043785095,0.025431858375668526,0.027480334043502808,0.02294556237757206
-0.028328079730272293,-0.025346674025058746,-0.012298178859055042,-0.020688766613602638,0.003572990419343114,-0.02734583057463169,-0.021062394604086876,-0.014550390653312206,-0.015433181077241898,-0.009014085866510868,-0.013992913998663425,-0.004387000110000372,-0.016820069402456284,-0.005800254177302122,-0.011206558905541897,-0.002279784996062517,-0.02569127455353737,-0.03691215068101883,-0.04328003525733948,-0.012142961844801903,-0.010424193926155567,-0.0030152597464621067,-0.011149270460009575,-0.016714410856366158,-0.01694858819246292
0.0017122990684583783,-0.015779756009578705,-0.0075631653890013695,-0.004438347183167934,-0.02356092259287834,-0.0025055266451090574,-0.009990386664867401,0.005767590831965208,0.005460318643599749,0.006096928846091032,-0.0023676615674048662,0.0047768037766218185,-0.015338062308728695,-0.012290049344301224,-0.0203272495418787,-0.0072770314291119576,-0.015440006740391254,-0.020204689353704453,-0.022930540144443512,-0.018114911392331123,-0.003917055670171976,-0.001091311569325626,-0.0066495174542069435,-0.004953581374138594,0.001868699793703854
-0.008729163557291031,0.01752048172056675,0.002863861620426178,0.0008617379353381693,0.02089679054915905,0.012925839051604271,0.011225481517612934,0.02112836390733719,0.013007158413529396,-0.0029419988859444857,-0.0019140602089464664,0.023976340889930725,0.005967599805444479,-0.011100254021584988,-0.005556778982281685,0.016944585368037224,0.011906054802238941,-0.00612014951184392,-0.009706084616482258,0.0022536995820701122,-0.009083027951419353,-0.005657749250531197,0.0015324099222198129,-0.0015726486453786492,0.008288674056529999
